,Number of Tricycles,Number of Sectors,Intersection Algorithm,Number of Passengers,Total Trips Completed,Completion Rate,Average Wait Time,Average Travel Time,Total Distance,Productive Distance,Efficiency Percentage,Seed
964,15,4,smart,557,433,77.737881508079,460.5773672055427,125.68591224018476,570.7805200543172,268.0594459621242,46.963664060682184,433448262.0
965,15,8,smart,524,406,77.48091603053436,420.14778325123154,122.28325123152709,570.4781825675193,248.0981599004956,43.48950888601806,48265950.0
966,15,8,smart,602,463,76.91029900332225,473.80345572354213,125.38444924406048,570.7547562305293,272.3939987846053,47.725226257174576,979009661.0
967,10,8,basic,545,336,61.65137614678899,472.7083333333333,107.44345238095238,380.06066246544947,184.22763919890744,48.473219512860055,292906152.0
968,10,4,basic,505,338,66.93069306930694,639.4112426035502,121.46153846153847,381.06945932320417,195.24901252804085,51.23711904774828,655359215.0
969,5,6,basic,559,272,48.658318425760285,1023.1139705882352,122.25367647058823,191.4137179088393,137.08622896343155,71.61776619830289,485221178.0
970,10,4,smart,565,383,67.78761061946904,613.2532637075718,125.37859007832898,381.6053426119069,221.34576082321237,58.00384221777557,194642212.0
971,10,6,basic,538,346,64.31226765799256,615.7601156069364,117.0,380.62227703906257,193.02460199965137,50.712901909270435,655359215.0
972,20,8,smart,555,447,80.54054054054053,315.93959731543623,125.40044742729306,759.2625879876792,288.4476658945696,37.99050163383663,460669441.0
973,10,4,basic,565,383,67.78761061946904,676.6083550913838,128.18798955613576,381.52105782634845,218.4543057393654,57.25878067752584,194642212.0
974,20,4,basic,554,456,82.31046931407943,424.890350877193,129.91228070175438,758.4940631489414,285.33577438361533,37.61872218208588,783435377.0
975,5,4,basic,521,254,48.75239923224568,867.2480314960629,115.64566929133858,190.95362827893803,127.85434768735504,66.95570481676846,158944640.0
976,20,8,basic,557,420,75.40394973070018,434.7857142857143,121.42142857142858,757.1729757440903,248.83975495384848,32.86432069360482,187959148.0
977,10,4,basic,599,357,59.59933222036727,698.3081232492997,126.0532212885154,380.675852648476,210.21323983254817,55.22105969423372,470148314.0
978,15,6,smart,529,409,77.31568998109641,442.1491442542787,128.55012224938875,570.4351552412671,248.64767556174183,43.58912196717182,48265950.0
979,20,8,basic,592,473,79.89864864864865,343.9429175475687,120.80126849894292,757.9779721231406,273.3635452434149,36.064840311613224,852052273.0
980,15,4,basic,556,415,74.64028776978418,488.9710843373494,128.3156626506024,570.0379104972126,245.19783152565893,43.01430255959405,268048516.0
981,15,6,smart,582,427,73.3676975945017,423.95316159250586,120.95550351288057,569.8788335423222,247.1822971496005,43.374535532954376,260244418.0
982,10,8,basic,602,385,63.95348837209303,567.3428571428572,119.52987012987013,381.16136254148944,211.0099316642056,55.35973800105124,62156218.0
983,15,8,smart,585,448,76.5811965811966,391.6986607142857,125.640625,560.9440086456722,264.2328242400269,47.10502655656906,676261138.0
984,10,6,smart,585,381,65.12820512820512,546.5984251968504,119.96325459317585,381.34734006337607,210.67167533034598,55.24403954026125,153354925.0
985,5,8,basic,587,288,49.063032367972745,939.7604166666666,121.53125,191.02693858065606,141.2224665732881,73.92803738707285,62156218.0
986,5,8,smart,570,295,51.75438596491229,1051.3627118644067,116.70508474576272,191.1318182490865,144.038788485679,75.36096805083756,738646825.0
987,5,8,smart,597,284,47.571189279731996,1035.2640845070423,114.16901408450704,191.16233628085618,139.68566723459895,73.07175145075252,272813683.0
988,20,8,smart,602,483,80.23255813953489,313.1304347826087,124.34782608695652,759.3692036696675,298.18549582217986,39.26752551738894,228056230.0
989,20,6,basic,543,441,81.21546961325967,335.671201814059,126.85034013605443,758.1871141340981,279.63804812173436,36.882458552609435,383864777.0
990,10,4,smart,541,369,68.20702402957485,631.1734417344173,124.88346883468834,381.23015842962633,211.67969500325785,55.525432687491104,755568905.0
991,5,8,smart,549,280,51.001821493624774,954.575,122.27857142857142,191.74660391621768,148.8415582570362,77.62409097063929,119596844.0
992,20,6,basic,565,473,83.71681415929203,328.4799154334038,128.1522198731501,759.1075215287628,293.8749512837601,38.7132182133997,532925674.0
993,15,8,smart,576,474,82.29166666666666,466.23628691983123,124.25527426160338,570.7696022709251,271.3387948371927,47.539111010399836,433448262.0
994,10,6,smart,549,364,66.3023679417122,665.1510989010989,127.49725274725274,381.58311174961983,210.23189922906099,55.09465507137199,442685285.0
995,10,8,smart,586,405,69.11262798634812,544.0098765432099,114.98518518518519,381.48293595316244,220.376402620384,57.768351307708635,34346284.0
996,5,8,smart,585,313,53.504273504273506,1075.182108626198,122.07987220447285,191.29355381951393,147.11123659990008,76.9033946322624,362523190.0
997,15,8,basic,544,404,74.26470588235294,457.08168316831683,119.29950495049505,568.6973847736475,229.94602755919146,40.43381132317223,194642212.0
998,5,8,basic,588,272,46.25850340136054,836.1507352941177,114.6654411764706,191.08954536903897,138.2895103191408,72.36895668576277,112043825.0
999,5,4,basic,555,270,48.64864864864865,899.6148148148148,120.94074074074074,191.387974245359,135.64787553900777,70.87586149227299,305489378.0
1000,5,4,smart,561,255,45.45454545454545,865.3490196078432,123.89411764705882,191.31316721515662,137.08938936607098,71.65705913587017,228056230.0
1001,10,4,smart,590,408,69.15254237288136,726.1936274509804,127.70098039215686,381.76063917328736,228.79827591581727,59.932390204313855,534967818.0
1002,15,6,smart,544,410,75.36764705882352,527.5878048780488,126.22682926829269,569.8808368508404,237.59511356285992,41.692069323792275,362523190.0
1003,5,4,basic,577,263,45.58058925476603,958.5133079847909,115.82509505703422,191.04584946893644,131.04079671577318,68.59128166355694,48265950.0
1004,10,8,smart,562,405,72.06405693950177,566.9629629629629,123.32345679012346,382.11568038135334,230.97826283003081,60.447208709025844,534967818.0
1005,10,8,smart,555,389,70.09009009009009,606.3316195372751,120.52442159383034,381.8643531866447,223.421611666971,58.50810891420617,383864777.0
1006,20,6,smart,568,463,81.51408450704226,374.7278617710583,131.41900647948165,759.7512847718674,304.67898882137814,40.102464441750165,460669441.0
1007,20,6,smart,514,413,80.35019455252919,330.51089588377727,129.97094430992735,758.4068150014386,267.0468209549684,35.21155343975408,601135142.0
1008,5,8,basic,570,277,48.59649122807018,953.9025270758123,121.64620938628158,191.23464365533505,141.33917441014083,73.90877076900276,456738583.0
1009,20,8,basic,566,472,83.3922261484099,402.8919491525424,124.76059322033899,758.8879812302227,285.08668565503774,37.56637246947668,447450854.0
1010,5,6,basic,545,272,49.908256880733944,1015.5772058823529,126.25735294117646,191.45508284946334,140.9656606163303,73.62858092786617,783435377.0
1011,5,4,basic,547,258,47.16636197440585,1068.6705426356589,125.37596899224806,191.28208032607543,141.5239919485146,73.98706230466595,315111282.0
1012,20,6,basic,561,434,77.36185383244207,393.71198156682027,120.98617511520737,757.2038082893563,254.54931029575326,33.61701400720905,34346284.0
1013,15,4,basic,559,409,73.16636851520573,576.9682151589242,131.30073349633253,569.8663113181356,248.3418673737068,43.578969741039245,948896778.0
1014,15,8,basic,598,452,75.58528428093646,486.77433628318585,121.84070796460178,569.819288906906,260.7945944698391,45.7679477593898,116942809.0
1015,5,8,basic,545,266,48.80733944954129,954.015037593985,117.34586466165413,191.37114492478,138.12957404609577,72.17889306164142,442685285.0
1016,15,4,basic,550,421,76.54545454545455,470.8456057007126,124.8289786223278,570.076406049062,256.0033486407937,44.906848612633425,481660159.0
1017,20,6,basic,559,440,78.71198568872988,393.5,125.94318181818181,757.989494737101,265.9533895499253,35.086685421961924,350929302.0
1018,20,8,basic,588,472,80.27210884353741,431.2351694915254,124.39406779661017,757.7193599178762,285.60165816404896,37.69227411518208,884281372.0
1019,5,8,smart,531,248,46.70433145009416,898.3346774193549,122.14112903225806,191.30765945801693,128.39550726634732,67.11467153489697,187959148.0
1020,5,4,basic,584,273,46.74657534246575,953.032967032967,119.65201465201466,191.25707536730764,139.70266277049942,73.04444162507536,532925674.0
1021,20,4,basic,566,449,79.3286219081272,423.98440979955456,128.38975501113586,758.7230550900122,281.226080067129,37.065709046335144,922285065.0
1022,15,4,smart,543,411,75.69060773480662,491.31143552311437,127.95620437956204,570.263891774433,255.43818303953407,44.792978605871866,442685285.0
1023,5,6,basic,559,286,51.162790697674424,992.06993006993,122.81118881118881,191.25523253836698,140.22932541102955,73.32051706501608,590926899.0
1024,15,8,smart,545,451,82.75229357798165,458.34368070953434,123.73614190687361,570.1112474805108,260.0782951688752,45.61886760140896,549004394.0
1025,20,6,basic,533,445,83.48968105065666,425.02696629213483,131.02247191011236,758.7420893005229,288.30423833730873,37.99765986398536,70952804.0
1026,10,4,basic,552,356,64.4927536231884,620.9831460674158,120.82865168539325,380.7449550901219,200.23412498790572,52.59009274082451,549004394.0
1027,15,8,basic,562,435,77.40213523131672,427.6183908045977,116.75632183908046,570.0324830349981,249.20869588636282,43.71833242897181,884281372.0
1028,20,8,basic,589,468,79.45670628183362,386.45299145299145,126.45726495726495,758.5192878744015,284.6972210616025,37.53328697275576,770142391.0
1029,5,4,basic,554,263,47.47292418772563,1025.9847908745246,121.57414448669202,191.1043687168721,134.23801150612218,70.24329815557518,549004394.0
1030,10,4,smart,565,394,69.73451327433628,638.494923857868,124.15482233502539,381.84072633680785,227.45497204455137,59.56802309346164,805309175.0
1031,5,4,smart,542,287,52.952029520295206,1053.658536585366,128.3275261324042,191.58966157423967,147.48339900847455,76.97878778877939,930593199.0
1032,15,8,basic,588,430,73.12925170068027,492.0837209302326,118.63255813953488,569.8513831608569,241.66820143817145,42.40898742715759,653495709.0
1033,10,4,smart,517,362,70.01934235976789,658.9171270718232,124.70441988950276,381.06761702927207,208.61082866801618,54.74378282109223,158944640.0
1034,10,4,basic,583,394,67.58147512864494,569.9289340101523,119.11421319796955,381.27618826328506,219.75328482272664,57.63624679099525,532925674.0
1035,10,8,smart,579,421,72.71157167530224,569.2019002375297,117.9809976247031,381.8052637258192,232.5576981109055,60.91002932791129,481403749.0
1036,5,8,smart,593,303,51.09612141652614,1045.3531353135313,120.45544554455445,191.5535816236233,150.61604015802172,78.62867344029189,884281372.0
1037,10,4,smart,531,345,64.97175141242938,562.8985507246376,121.55652173913043,380.9519813638714,200.13679933313966,52.535964930964965,485221178.0
1038,5,4,smart,537,279,51.955307262569825,1000.7598566308244,125.47670250896057,191.40546209729033,147.6351087732418,77.13212943641061,481660159.0
1039,5,8,basic,565,265,46.902654867256636,960.2603773584906,113.19622641509434,191.08733727072968,135.92639497000263,71.1331252564497,948896778.0
1040,10,4,smart,535,365,68.22429906542055,694.2328767123288,120.75068493150685,381.20215556832346,204.90541202855567,53.75242742871378,292906152.0
1041,10,8,smart,589,410,69.60950764006792,657.7146341463415,117.3390243902439,381.12492640259154,220.70144327886175,57.907900530685694,433498721.0
1042,5,8,basic,522,260,49.808429118773944,952.4269230769231,127.54230769230769,191.20734603542337,138.2513042277144,72.30438949877048,110158532.0
1043,15,6,basic,532,375,70.48872180451127,462.66133333333335,122.37333333333333,569.0883155358463,224.97063006315344,39.53176052320174,549004394.0
1044,20,4,basic,555,450,81.08108108108108,435.61333333333334,131.46,758.084502982984,277.4982338439607,36.605184877415894,350929302.0
1045,15,4,basic,559,409,73.16636851520573,543.8361858190709,125.44009779951101,547.3450055275183,242.6733717666725,44.336454944498776,979009661.0
1046,15,6,smart,526,400,76.04562737642586,401.195,126.7,569.9982608668173,238.103826441348,41.77272858328633,119596844.0
1047,5,8,basic,564,280,49.645390070921984,1019.7785714285715,117.47857142857143,191.29458034540974,138.87780981399573,72.5989254704613,930593199.0
1048,10,4,basic,610,397,65.08196721311475,650.8740554156171,120.81108312342569,381.0284620047907,218.75159906035617,57.41082907806656,358368805.0
1049,15,6,basic,543,397,73.11233885819522,433.8362720403023,126.26196473551637,569.3993287385583,239.3929846068153,42.04307460937198,979009661.0
1050,10,6,basic,545,339,62.20183486238532,607.8672566371681,125.1976401179941,380.67652483458835,195.70172923978703,51.40893027875133,979009661.0
1051,15,4,smart,605,476,78.67768595041322,404.077731092437,129.17016806722688,571.2827267030806,289.7974256562959,50.727496581025754,116942809.0
1052,15,6,smart,562,405,72.06405693950177,449.241975308642,123.92592592592592,569.9638738043228,244.50027722369987,42.89750429123522,708741215.0
1053,15,4,smart,573,442,77.13787085514834,506.92533936651586,129.37556561085972,571.3737429487563,274.3079114856824,48.008490917001005,572435721.0
1054,5,4,basic,570,273,47.89473684210526,996.2527472527472,116.93772893772893,191.23999394743794,137.9736180746559,72.14684294153332,456738583.0
1055,10,8,smart,595,416,69.91596638655462,661.2524038461538,114.63942307692308,381.89221685352754,225.41209473544077,59.02505596805505,358368805.0
1056,15,4,basic,550,430,78.18181818181819,551.6255813953488,125.97674418604652,569.970462908113,253.62531679946295,44.49797547497665,597572982.0
1057,15,8,smart,593,442,74.53625632377741,567.4389140271493,121.68778280542986,570.538600843526,260.7160500435965,45.69647867087956,481660159.0
1058,15,6,smart,523,414,79.1586998087954,443.52657004830917,123.84299516908213,570.0003857275631,242.4014665737594,42.52654430476428,316514901.0
1059,10,6,basic,508,343,67.51968503937007,644.4518950437317,120.85131195335276,380.8835772548167,194.911053558437,51.173393970735226,572435721.0
1060,5,6,basic,530,261,49.24528301886792,1088.8659003831417,125.4904214559387,191.02378542239563,127.06336475170735,66.51703842573443,119596844.0
1061,10,6,basic,561,376,67.02317290552585,716.8164893617021,123.21010638297872,381.0053345046832,205.71884761747913,53.99369221035158,274970204.0
1062,15,4,basic,559,422,75.49194991055455,458.2037914691943,125.31042654028435,569.9599440159758,255.79407587190036,44.87930749476152,112043825.0
1063,20,4,basic,571,450,78.80910683012259,454.6911111111111,131.12,758.7891216813344,279.54945512413803,36.84152119955395,362523190.0
1064,20,6,basic,542,422,77.85977859778598,349.6350710900474,120.80568720379146,757.2984028085506,245.31238335993365,32.39309398384537,597572982.0
1065,10,4,basic,540,365,67.5925925925926,607.7561643835617,121.11232876712329,380.9086783037565,203.12557050441453,53.32657985346072,930593199.0
1066,5,8,basic,570,278,48.771929824561404,835.884892086331,121.55755395683454,191.58452019433105,144.32644188735514,75.33303929824793,676261138.0
1067,10,6,smart,523,364,69.59847036328873,645.2005494505495,125.67582417582418,381.251781864071,213.72305974604157,56.058245472605016,671082961.0
1068,20,6,basic,527,412,78.17836812144212,333.81796116504853,128.52184466019418,757.4461373874502,260.4929772671908,34.390957245576786,48265950.0
