,Number of Tricycles,Number of Sectors,Intersection Algorithm,Number of Passengers,Total Trips Completed,Completion Rate,Average Wait Time,Average Travel Time,Total Distance,Productive Distance,Efficiency Percentage
678,15,4,smart,555,447,80.54054054054053,456.3579418344519,131.29530201342283,571.0539610127735,286.77043424117863,50.217747151702895
679,15,4,basic,555,419,75.49549549549549,389.01193317422434,122.76849642004774,570.2280057722415,255.3065416049414,44.77271179608022
680,5,6,basic,543,259,47.697974217311234,826.9150579150579,121.26254826254826,191.17027888341525,133.1585821998658,69.65443738305798
681,20,6,basic,544,416,76.47058823529412,310.8701923076923,120.15625,757.0267606170905,242.06974566092194,31.976378941161705
682,10,6,basic,539,354,65.67717996289424,635.7627118644068,122.090395480226,381.21150783672994,200.90767017284668,52.702414812433716
683,5,6,basic,546,273,50.0,955.6556776556777,123.12454212454213,191.30996892969,137.64093334775208,71.94655569587056
684,10,4,smart,554,376,67.87003610108303,611.7765957446809,130.58244680851064,381.6739697371201,224.03738325450675,58.69862789144715
685,15,8,basic,559,430,76.92307692307693,454.5813953488372,124.98139534883721,570.0609370754305,255.821547413325,44.87617564637211
686,15,4,smart,554,429,77.43682310469315,409.4731934731935,124.65268065268066,570.7356156384252,265.8590131951527,46.58181580235933
687,15,4,basic,557,418,75.04488330341114,431.17703349282294,125.01674641148325,570.4970374379742,254.03829027666305,44.529291758904655
688,15,8,basic,565,429,75.929203539823,442.57575757575756,120.8041958041958,569.3950305881026,246.74118490114174,43.33391962453445
689,15,6,smart,544,419,77.02205882352942,428.4439140811456,125.21479713603819,570.4945005344584,259.21383272805866,45.43669263861762
690,5,8,basic,557,279,50.08976660682226,972.0931899641577,120.06810035842294,191.3850425156107,141.62262146579653,73.99879301134246
691,10,6,basic,542,343,63.284132841328415,529.3527696793003,117.94752186588921,380.13297145384075,187.7745329520236,49.39706551469843
692,15,6,basic,545,408,74.86238532110092,417.25,120.97549019607843,569.3978198050718,231.82220229019802,40.713573924389145
693,20,6,smart,549,433,78.87067395264117,370.3256351039261,128.64434180138568,758.387485102164,273.2360074856137,36.02854910624026
694,20,6,smart,543,446,82.13627992633518,389.3273542600897,127.51345291479821,758.4020963543193,276.0790447707677,36.40272700957644
695,15,8,smart,561,434,77.36185383244207,392.14285714285717,124.17511520737327,569.9943765839956,251.66799765064866,44.15271588448071
696,15,6,basic,547,376,68.73857404021938,345.1994680851064,119.63829787234043,569.3692030212106,227.33480774604996,39.927485810570104
697,15,8,smart,566,455,80.3886925795053,424.3626373626374,125.44175824175824,569.9479916158209,263.3525896113504,46.20642470635564
698,10,8,basic,561,378,67.37967914438502,618.515873015873,113.55291005291005,380.7917001653939,206.19136757430823,54.148072945064364
699,20,6,basic,546,431,78.93772893772893,375.5614849187935,123.99303944315545,758.427759617622,267.99519314752837,35.3356255423251
700,5,6,smart,546,282,51.64835164835166,901.5177304964539,124.8936170212766,191.50262306745284,147.56162386801125,77.05462280589009
701,15,6,basic,542,398,73.43173431734317,460.9070351758794,122.07286432160804,569.0977909149406,227.38365594447322,39.95511133137729
702,10,8,basic,561,369,65.77540106951871,526.0460704607046,120.34959349593495,380.8593221330676,208.41128343046105,54.7213291939969
703,10,4,basic,559,372,66.54740608228981,585.005376344086,121.39516129032258,381.0532693817543,214.01840774029563,56.1649577465988
704,20,8,smart,554,467,84.29602888086643,296.3340471092077,126.7237687366167,758.6864078555884,285.7002605592861,37.657226701452586
705,5,4,smart,557,278,49.91023339317774,897.1223021582733,127.07913669064749,191.5864066517192,146.10881590361492,76.26262137126616
706,5,8,smart,556,280,50.35971223021583,1042.875,112.14642857142857,191.3608818183723,137.92938004910172,72.07814822886091
707,10,8,basic,562,377,67.08185053380782,630.6180371352785,112.10875331564986,380.4349679276036,199.03726539020633,52.318341417049474
708,20,8,basic,561,441,78.6096256684492,335.27437641723355,118.89795918367346,758.1447125587978,262.91649231765075,34.678932394092286
709,20,4,smart,555,465,83.78378378378379,403.1268817204301,127.97419354838709,759.3582697473065,295.6780015660377,38.93787864645646
710,10,6,basic,542,347,64.02214022140221,619.5821325648415,123.78674351585015,380.88395670657485,192.97236192757404,50.66434501367985
711,20,8,smart,558,451,80.82437275985663,332.1951219512195,123.46119733924613,758.3758591940133,280.11445914549296,36.93609913205742
712,15,8,smart,557,435,78.09694793536805,488.8873563218391,121.06666666666666,570.7176003670666,259.5304219629695,45.4744030666039
713,10,4,smart,556,381,68.5251798561151,624.0839895013123,122.20472440944881,381.6977436458853,221.39531693954947,58.00278377986585
714,20,4,smart,561,478,85.20499108734403,389.27196652719664,134.84100418410043,759.9423984477717,316.0698164843023,41.59128601455768
715,5,6,basic,544,289,53.125,985.9550173010381,129.90657439446366,191.2673537293529,140.17967246982303,73.2899105553476
716,5,8,smart,561,294,52.406417112299465,983.7823129251701,122.86734693877551,191.42671717248274,142.73365603593336,74.56307987945324
717,5,4,basic,558,277,49.6415770609319,929.5776173285199,115.49097472924188,191.6561396577527,142.24561599957102,74.21918037876802
718,10,6,smart,547,378,69.10420475319927,617.7275132275132,118.73280423280423,381.2773437079724,208.2517311995423,54.61948752954129
719,10,4,smart,555,378,68.10810810810811,544.8359788359788,119.68518518518519,381.4871612809321,216.05325317345654,56.63447557396357
720,15,8,basic,557,399,71.63375224416517,398.4561403508772,120.74436090225564,569.122254596552,241.45266999494547,42.42544867027034
721,10,8,basic,564,379,67.19858156028369,680.0791556728232,123.7335092348285,381.37013697999225,211.32897682705973,55.413089892286614
722,15,6,smart,546,430,78.75457875457876,535.0325581395349,129.44418604651162,570.6291303663078,263.16322605463415,46.11808476824518
723,20,4,smart,557,462,82.9443447037702,374.44372294372295,127.93939393939394,759.0306845383519,289.18277193274616,38.098956711958124
724,5,6,basic,547,293,53.56489945155393,1026.8430034129692,131.83276450511946,191.13199766894186,141.17020567186117,73.86005869952811
725,15,6,smart,542,423,78.04428044280442,414.5721040189125,124.57919621749409,570.2951632901916,255.2921914438284,44.76492312699562
726,10,4,smart,563,388,68.9165186500888,535.229381443299,125.6417525773196,381.97207132866845,221.93188460886796,58.10159989888536
727,15,8,smart,554,436,78.70036101083032,392.4105504587156,125.19724770642202,570.4260167363493,262.55013042067793,46.02702589247932
728,10,8,smart,558,387,69.35483870967742,526.1343669250646,113.49870801033592,380.7373784098856,208.3863394938945,54.73230402651842
729,10,8,smart,554,381,68.7725631768953,629.2965879265092,125.62992125984252,381.2587976559266,212.12177450525084,55.63721435660711
730,5,4,smart,557,275,49.371633752244165,960.1272727272727,129.73454545454547,191.6988678955654,144.06120790867683,75.14974370488153
731,15,6,basic,542,415,76.56826568265683,478.37590361445785,117.89397590361446,569.4882278890112,240.36982677114642,42.2080413606008
732,15,8,smart,558,443,79.39068100358423,449.1038374717833,122.00902934537245,570.2552230206761,258.45350902451696,45.32242732569344
733,5,8,smart,559,276,49.37388193202147,922.5942028985507,114.91304347826087,191.56041379466026,139.91247193387758,73.03830116166601
734,5,8,smart,560,278,49.642857142857146,1005.9928057553957,125.01438848920863,191.4426497126789,143.35079734692033,74.87923801831211
735,15,6,smart,543,411,75.69060773480662,505.6082725060827,122.93430656934306,569.9895637640678,247.8686497498521,43.48652422914375
736,20,8,basic,561,456,81.28342245989305,296.9627192982456,124.87719298245614,758.5620107900179,287.0730294809996,37.84437203519093
737,20,4,basic,558,450,80.64516129032258,412.17555555555555,131.27777777777777,759.0137522549787,276.8045576072491,36.4689779051936
738,5,4,basic,553,273,49.36708860759494,827.7838827838827,125.82417582417582,191.2036520983915,139.4156770493171,72.9147563444945
739,15,4,smart,557,407,73.07001795332137,410.02211302211305,123.76167076167076,570.128708504304,252.58870554056233,44.30380399598059
740,5,8,smart,563,286,50.799289520426285,928.6433566433567,125.98601398601399,191.50128758645593,143.0237028833775,74.68550456550192
741,10,8,smart,561,406,72.37076648841355,700.8916256157636,121.46305418719211,381.80469575247525,229.4789456892205,60.10375153635936
742,15,6,smart,542,409,75.46125461254613,408.9242053789731,124.54523227383864,570.3096970267497,246.21511041306758,43.17217674829736
743,15,4,smart,558,419,75.08960573476703,479.6515513126492,134.236276849642,570.4725053811648,257.4481526350354,45.128932631559486
744,10,8,basic,559,369,66.01073345259391,656.6070460704607,115.53116531165311,381.0337157885118,201.74558454668002,52.946911569016244
745,15,8,basic,562,435,77.40213523131672,433.02298850574715,123.56551724137931,570.1845696135421,254.9872157539285,44.720118597168096
746,10,4,smart,557,387,69.47935368043088,630.7571059431525,129.0749354005168,382.1683999880914,241.38610188764807,63.162234736092735
747,5,8,basic,559,296,52.95169946332737,1053.570945945946,112.06756756756756,191.46094798566685,143.0897618811779,74.73574292126135
748,15,6,smart,545,437,80.18348623853211,449.70938215102973,127.78489702517163,570.5350198691558,258.46447395729814,45.30212256148156
749,5,4,basic,563,285,50.62166962699822,907.7929824561404,127.03157894736842,191.27156090401112,139.62364876974996,72.99759990970091
750,15,8,smart,562,435,77.40213523131672,368.13793103448273,122.42068965517241,570.8903609530755,266.026513334583,46.598529512823426
751,5,8,basic,563,273,48.49023090586146,861.1538461538462,116.40293040293041,191.15151502542113,137.8218296304655,72.10083038689838
752,5,8,basic,558,278,49.82078853046595,941.205035971223,117.7158273381295,191.1161003917614,137.90699727929942,72.15875428423313
753,5,8,basic,561,280,49.9108734402852,984.2214285714285,114.63928571428572,191.2113531658804,137.9922583067963,72.167398024261
754,15,6,smart,544,414,76.10294117647058,395.451690821256,124.99033816425121,570.3353389706758,252.0942749227729,44.201061673250884
755,15,4,smart,555,447,80.54054054054053,499.93959731543623,127.05369127516778,570.4655988490937,265.96553522439865,46.622537057621074
756,20,6,smart,544,450,82.72058823529412,376.1088888888889,125.96444444444444,758.1484385115773,270.26089392127875,35.647490675027186
757,5,8,basic,562,280,49.8220640569395,887.1392857142857,119.18214285714286,191.27841203571407,136.4791406642072,71.35104229050418
758,20,8,basic,563,446,79.21847246891652,399.46860986547085,121.13677130044843,744.1492822414577,271.4171546088897,36.47348201309178
759,10,4,smart,559,398,71.19856887298748,591.1884422110553,125.94221105527639,381.71722798516964,230.78220620483927,60.45894428789197
760,15,4,smart,558,434,77.77777777777779,539.778801843318,130.44700460829492,571.0227729254839,276.1723519434682,48.36450751842564
761,5,6,smart,550,268,48.72727272727273,912.0671641791045,125.16044776119404,190.95971781386547,134.67812213188208,70.52698007396364
762,20,8,smart,560,466,83.21428571428572,347.9914163090129,122.07081545064378,758.5748157262938,277.5716034399891,36.59119676603415
763,20,4,smart,557,467,83.84201077199282,358.87580299785867,130.00856531049251,759.4963759192459,296.56068168153837,39.04701735049101
764,20,4,smart,559,482,86.22540250447227,394.08921161825725,133.93153526970954,760.0478245764444,310.5453178917066,40.85865492276959
765,5,8,smart,557,280,50.269299820466784,1038.5464285714286,121.88928571428572,191.29304637412204,141.38938491670663,73.91245400535044
766,10,8,basic,566,382,67.49116607773851,563.9895287958116,122.97643979057591,380.5877357768806,214.1278523417367,56.2624152627107
767,15,6,smart,542,425,78.41328413284133,426.0305882352941,123.85882352941177,570.4016589819142,250.0425481879422,43.83622386972586
768,20,4,basic,549,436,79.41712204007287,363.54128440366975,133.7408256880734,758.4136227822795,277.34980370711475,36.56972862507964
769,20,4,basic,554,431,77.79783393501805,428.0904872389791,128.06496519721577,758.3354703608628,268.8414839907779,35.45152435805838
770,20,6,basic,547,455,83.18098720292505,379.9098901098901,122.27252747252747,758.2164012067266,263.349383146949,34.73274684217061
771,15,6,basic,544,401,73.71323529411765,417.54114713216956,127.66084788029926,569.8955568571058,241.77659761305497,42.42472058326249
772,10,4,basic,557,377,67.68402154398564,641.5888594164456,123.72148541114058,382.05185250680455,226.9928767932086,59.41415420545978
773,15,8,smart,560,430,76.78571428571429,384.36976744186046,120.7139534883721,570.5536993610084,259.05234322540343,45.403674275625434
774,20,8,smart,559,470,84.07871198568873,283.83404255319147,119.2531914893617,758.3503095763974,284.5907827307879,37.527614762860175
775,15,6,basic,546,397,72.7106227106227,449.1662468513854,125.24685138539043,569.8001090074944,245.85969061841135,43.14841059729906
776,15,4,basic,555,427,76.93693693693695,488.37470725995314,123.69086651053864,570.4211218532251,256.2693086529565,44.92633579562593
777,20,8,smart,559,467,83.54203935599284,312.81584582441116,128.51605995717344,758.6844131340343,293.2164380053998,38.64801133769941
778,5,6,basic,540,272,50.37037037037037,990.8272058823529,120.25735294117646,190.9687630871432,136.61706285005522,71.53895780731108
779,5,6,basic,540,251,46.48148148148148,875.6852589641434,118.55378486055777,191.2297653428216,126.36528011849316,66.08034052227983
780,15,4,smart,556,438,78.77697841726618,416.7739726027397,126.77853881278538,571.1089528424986,276.40285888825645,48.39757064086566
781,15,4,smart,556,430,77.33812949640287,494.4627906976744,133.4953488372093,571.5471322715727,276.8412572344482,48.4371702004982
782,15,4,smart,553,442,79.92766726943941,450.18099547511315,128.97285067873304,570.9569268480195,272.977566125657,47.81053583720155
783,10,6,basic,549,359,65.39162112932605,588.133704735376,123.35933147632312,380.92006214828706,204.13706691024802,53.59052651597547
784,10,4,smart,562,391,69.57295373665481,644.5601023017903,120.70588235294117,381.49375625217954,219.33084029579442,57.49264219957764
785,5,6,basic,547,259,47.3491773308958,1093.7027027027027,122.45559845559846,191.4199354187695,131.7870467401424,68.84708557226905
786,20,4,basic,556,445,80.03597122302159,306.9483146067416,127.6561797752809,758.1939981311879,275.33501647277416,36.31458665610985
787,5,4,smart,557,259,46.49910233393178,1000.4517374517375,127.27413127413128,191.50180463437323,142.82454942418985,74.58130731294102
788,5,6,basic,546,273,50.0,1070.1062271062272,128.28205128205127,191.17882872416072,137.77316433283815,72.06507396884511
789,10,8,basic,560,363,64.82142857142857,497.79338842975204,112.72176308539945,381.03254417112214,203.41550803096638,53.38533706444042
790,5,4,basic,559,268,47.9427549194991,842.7835820895523,120.7723880597015,191.25049113279093,139.6867981067529,73.03866111892188
791,20,6,smart,545,430,78.89908256880734,383.3906976744186,131.9139534883721,758.730930201444,287.0088275368015,37.82748483188899
792,10,8,smart,558,387,69.35483870967742,712.0335917312661,125.91214470284238,381.6875152307938,220.843629473173,57.859799092363865
793,15,6,basic,540,399,73.88888888888889,412.6140350877193,120.29573934837093,569.5294043321767,235.51777274212685,41.35304884184025
794,15,8,basic,558,419,75.08960573476703,408.9761336515513,121.38663484486874,569.6680882481986,246.39559354016723,43.25248309026135
795,5,6,basic,543,268,49.355432780847146,892.4925373134329,117.76492537313433,191.39140994855657,134.25925578481804,70.14904996044761
796,15,4,smart,556,439,78.9568345323741,427.74715261959,128.28929384965832,570.8886613472469,273.38696545195813,47.88796554599438
797,5,4,smart,555,275,49.549549549549546,954.8254545454546,126.44,191.4955715384704,141.76578747425668,74.03084381289555
798,15,8,basic,557,424,76.12208258527828,503.79952830188677,121.87735849056604,569.6445496811547,240.3346936275884,42.19029107925463
799,10,4,basic,555,367,66.12612612612612,642.2479564032698,121.60762942779292,381.40594500843304,209.89789059850307,55.032674069582775
800,5,4,smart,552,276,50.0,937.5760869565217,135.10507246376812,191.85288396355776,149.94118391509684,78.15425070366834
801,20,4,smart,561,462,82.35294117647058,344.45454545454544,134.46969696969697,759.5146685755835,303.5294751314447,39.96360935341682
802,15,4,smart,561,432,77.00534759358288,476.23148148148147,132.47916666666666,570.7777325516546,266.7019585977547,46.72606224588808
803,15,6,basic,546,413,75.64102564102564,467.21065375302663,127.3002421307506,569.7062448295901,245.90442920461126,43.163372604098086
804,20,4,smart,558,443,79.39068100358423,349.16704288939053,130.1647855530474,759.1490876505087,293.75597853895613,38.69542667147264
805,15,8,basic,561,440,78.43137254901961,429.55227272727274,123.41818181818182,570.2901244079284,257.6396980536574,45.17695240140049
806,5,4,smart,555,268,48.28828828828829,925.9216417910447,124.83208955223881,191.49152123305254,137.6141218757392,71.8643420813695
807,10,6,smart,544,372,68.38235294117648,574.2069892473119,121.26075268817205,381.4122346475287,214.60334453507278,56.26545900746797
808,5,6,smart,544,272,50.0,1064.5882352941176,128.46691176470588,191.34248054960446,139.02653323740833,72.65847753100833
809,10,4,basic,557,370,66.42728904847397,560.2,118.91621621621621,380.97408798199746,210.79384698114654,55.33023206321249
810,20,4,smart,564,469,83.15602836879432,332.00639658848615,129.13432835820896,759.7719962960156,306.41358365344394,40.32967589582781
811,20,6,smart,549,424,77.23132969034609,341.79716981132077,127.1745283018868,758.1186475690779,263.38359777644615,34.74173846283702
812,5,4,smart,559,285,50.98389982110913,915.7754385964912,124.32982456140351,191.2210197550094,142.76191363973408,74.65806521826906
813,15,8,basic,563,427,75.8436944937833,438.26932084309135,122.50819672131148,569.5949409621779,253.56197447779567,44.51619146221185
814,5,8,basic,557,275,49.371633752244165,1037.4218181818183,123.41818181818182,191.06931312461722,141.7272005862805,74.17580472163245
815,15,6,smart,546,430,78.75457875457876,450.7604651162791,126.66744186046512,570.5874306508999,256.95523010995856,45.03345435016609
816,10,4,basic,556,386,69.42446043165468,730.419689119171,124.27979274611398,381.74893699342164,224.16959896706535,58.72173495297206
817,5,6,basic,549,262,47.72313296903461,981.5076335877862,125.35496183206106,191.37951421347222,136.7936650002069,71.47769475870957
818,5,8,smart,559,299,53.48837209302325,926.3311036789298,109.77591973244147,191.60560675843533,144.29623939500124,75.30898590922818
819,5,6,smart,542,273,50.3690036900369,1040.805860805861,135.14285714285714,191.51500892555575,142.04041313015819,74.16672663256959
820,5,8,basic,566,283,50.0,1040.47703180212,118.21908127208481,191.09061724290584,143.00132243846912,74.83429825164689
821,20,6,smart,546,447,81.86813186813187,322.93959731543623,126.36241610738254,758.77702383605,284.93620092027663,37.552033333819445
822,15,4,basic,559,432,77.28085867620752,542.9629629629629,127.39120370370371,570.3236455535297,257.16659359773246,45.091343415743964
823,20,6,basic,542,428,78.96678966789668,414.39018691588785,126.16121495327103,757.9784732979637,265.7547571354801,35.060990054134564
824,15,4,basic,563,425,75.48845470692717,443.1764705882353,125.73176470588236,570.7388505955478,258.7540105618031,45.33667373296939
825,5,8,smart,562,288,51.245551601423486,918.3402777777778,112.78472222222223,191.32973171953736,143.38526745606245,74.9414459359851
826,5,8,smart,558,298,53.40501792114696,1019.7248322147651,127.13087248322148,191.36430433453603,143.02843270513836,74.74143790949712
827,15,8,basic,559,422,75.49194991055455,422.37914691943126,118.59478672985782,569.805110794349,246.39448235257083,43.24188703907541
828,15,6,smart,542,407,75.09225092250922,534.3955773955774,126.07371007371007,569.9894853755001,238.19696167129902,41.789711526762396
829,20,8,basic,560,454,81.07142857142857,302.38766519823787,122.64757709251101,758.1795147571628,279.81107800019396,36.90564998842189
830,20,8,smart,557,459,82.40574506283662,358.0980392156863,128.4553376906318,758.2734744519945,290.1107361919301,38.259380812653845
831,10,4,basic,555,364,65.58558558558558,611.5412087912088,125.9065934065934,381.2373374712286,207.87417290260686,54.526184208884
832,5,6,basic,547,275,50.27422303473492,1023.5418181818181,122.58545454545454,191.38025183384127,142.8260082096062,74.62943895256734
833,15,4,smart,555,425,76.57657657657657,483.69176470588235,128.4070588235294,570.3759255511485,260.8643556405787,45.73551301074079
834,20,4,basic,555,459,82.70270270270271,402.30501089324616,130.5599128540305,759.3512861115219,300.8432714328727,39.61845814121522
835,15,8,smart,559,425,76.02862254025044,411.8235294117647,119.45647058823529,570.21664389275,251.3522697917049,44.080135591233436
836,15,6,basic,549,412,75.0455373406193,399.2111650485437,126.86650485436893,569.3896006069101,242.94891620062197,42.66830935121816
837,15,4,basic,549,419,76.32058287795994,443.71360381861575,130.14319809069212,570.4039837890915,263.11872083624695,46.12848583005968
838,15,4,basic,562,439,78.11387900355872,494.06378132118454,125.7129840546697,570.5300347402455,266.06319161630796,46.63438827325592
839,20,6,basic,546,434,79.48717948717949,338.352534562212,128.45852534562212,757.93664310039,271.370264430283,35.80381907915482
840,15,8,basic,557,424,76.12208258527828,415.53537735849056,118.54481132075472,569.6396390667455,240.74028357776112,42.26185592915756
841,5,8,basic,559,292,52.23613595706619,1013.7602739726027,119.34246575342466,191.68420361822083,149.78450436853606,78.14128735764957
842,10,4,smart,561,384,68.44919786096256,570.5416666666666,123.8125,382.18525584911276,223.9634364913988,58.6007526621644
843,5,4,basic,555,267,48.10810810810811,859.5842696629213,119.06741573033707,191.46025605682786,136.62863823355215,71.36135772898947
844,10,8,basic,560,369,65.89285714285714,580.6856368563685,115.11924119241192,380.51928453442855,194.30114884188052,51.062102957439095
845,10,8,basic,559,383,68.51520572450805,515.5535248041775,113.82767624020887,381.1822670641693,215.82236928450465,56.61920501883486
846,10,8,smart,563,386,68.56127886323267,668.5725388601036,120.67875647668394,381.64271321450644,219.5626088376784,57.530931741980055
847,20,8,basic,567,469,82.71604938271605,352.92963752665247,120.28997867803838,758.2385854518518,279.41161102963,36.850091302478646
848,5,6,smart,547,280,51.18829981718464,1104.7107142857142,125.33571428571429,191.4811738782445,139.39821417757537,72.79995800851593
849,5,4,smart,553,282,50.99457504520796,864.0531914893617,117.96099290780141,191.56264879018755,142.6395387628339,74.46103907190302
850,20,8,smart,559,464,83.00536672629696,291.0603448275862,125.64439655172414,759.5677376056475,299.1530115781193,39.38463902128418
851,15,8,smart,561,428,76.29233511586453,474.52803738317755,117.83878504672897,570.1145717612519,244.50710894314,42.887363532523906
852,15,8,smart,561,447,79.67914438502673,521.4116331096197,125.68008948545861,570.1335735868497,265.9417427848674,46.64551521001699
853,20,6,smart,545,448,82.20183486238533,312.9888392857143,127.94642857142857,759.2966268134461,283.137064954633,37.289387961972054
854,5,8,smart,559,279,49.910554561717355,1130.4444444444443,119.73476702508961,191.19919072960747,138.66427366338988,72.5234626434627
855,15,6,smart,538,422,78.43866171003717,422.8127962085308,124.37677725118483,570.317466737098,258.6361683168343,45.34950854592343
856,20,4,smart,561,460,81.99643493761141,417.5804347826087,135.6478260869565,759.0663512754302,297.18058104477325,39.150804214339374
857,20,4,basic,557,459,82.40574506283662,394.5686274509804,133.30936819172112,758.8806625244966,289.55724599705326,38.15583401925284
858,15,4,basic,561,443,78.96613190730838,496.7088036117382,129.1038374717833,570.6008943666396,269.0066340988928,47.14444662718011
859,15,4,smart,563,436,77.44227353463587,498.73394495412845,130.78440366972478,571.2918220164029,276.2600325466948,48.357078099179034
860,5,8,smart,561,287,51.15864527629233,998.5365853658536,121.45296167247386,191.16576224001287,146.378583102443,76.57154784791506
861,5,8,smart,561,275,49.01960784313725,1012.2109090909091,114.88727272727273,191.2635874867628,140.8184504965951,73.62533158923469
862,10,6,smart,553,375,67.8119349005425,581.496,122.79733333333333,381.43661012155934,216.166715115357,56.67172719641861
863,15,4,basic,558,411,73.65591397849462,524.301703163017,126.330900243309,570.4390813451541,255.80074102321797,44.84277977939616
864,15,4,smart,557,447,80.25134649910234,514.4697986577181,131.59955257270693,570.6970965224847,270.19240259340955,47.34427496474293
865,5,8,smart,561,290,51.69340463458111,962.4724137931034,108.46896551724137,191.23493893646014,141.61522958389554,74.05301059078367
866,15,6,smart,547,412,75.3199268738574,412.4757281553398,121.15291262135922,569.9336337814938,245.77232434240284,43.122972531329715
867,5,8,basic,557,279,50.08976660682226,868.516129032258,115.45161290322581,191.15026170281206,138.16105336381864,72.27876756905644
868,5,6,smart,544,284,52.20588235294118,944.4119718309859,133.81338028169014,191.45497465557875,142.4075438116745,74.381741225508
869,15,4,smart,563,452,80.28419182948491,462.853982300885,127.929203539823,570.5813300599248,273.16393287976666,47.87467070664192
870,10,6,basic,544,365,67.09558823529412,623.2657534246575,120.44383561643835,381.33609368403256,205.41599946542306,53.867442098367604
871,20,4,basic,560,436,77.85714285714286,399.48623853211006,130.86009174311926,759.1498304492027,289.03805396000564,38.07391405053421
872,20,6,smart,543,453,83.42541436464089,310.37306843267106,129.49227373068433,759.1889992375592,288.47757377444833,37.99812353236961
873,5,6,smart,543,269,49.53959484346225,860.5985130111524,131.62081784386618,191.27477545346483,144.13879650799927,75.35692888217075
874,15,6,smart,547,412,75.3199268738574,418.8907766990291,125.77669902912622,570.4718254295932,252.20333075488068,44.20960326392267
875,15,8,basic,559,423,75.67084078711986,404.5626477541371,120.19385342789599,569.4931982353152,246.90938840843074,43.355985492632264
876,10,4,smart,558,386,69.17562724014337,612.4507772020726,130.74352331606218,381.95067564011345,231.79424128993773,60.68695673897484
877,15,4,basic,548,395,72.08029197080292,476.28354430379744,124.76455696202531,569.4016081112516,238.20913194319658,41.83499458903082
878,20,8,smart,559,467,83.54203935599284,313.93790149892936,124.07066381156316,759.2423702723345,288.9935599214563,38.06341311244215
879,10,4,smart,561,401,71.4795008912656,577.3815461346634,125.04738154613466,381.7521556240107,228.09933909290726,59.750635519020676
880,5,8,basic,560,266,47.5,867.0037593984962,114.51127819548873,191.33053692375537,136.70016924618142,71.4471257145199
881,10,4,basic,556,373,67.08633093525181,588.9276139410188,124.05630026809652,381.2893361566,216.1247206272653,56.68260298224034
882,10,6,basic,546,351,64.28571428571429,614.0911680911681,119.0,380.8134521983987,202.59646581129425,53.20097403117582
883,10,4,smart,559,385,68.87298747763863,582.1428571428571,119.24415584415584,381.56579868381027,213.85426125773398,56.04649630428413
884,15,6,basic,546,399,73.07692307692307,362.0701754385965,120.8546365914787,569.7343243924377,239.85013900246642,42.098593806550376
885,10,8,smart,560,378,67.5,617.0396825396825,119.33597883597884,381.29628276045463,209.95023797873347,55.06223046780461
886,10,8,smart,561,385,68.62745098039215,594.2285714285714,110.96883116883117,381.03184993958894,205.00412169094088,53.80235844416771
887,15,6,smart,544,434,79.77941176470588,461.5253456221198,124.20046082949308,570.0883639876519,251.76313718608452,44.162125223018535
888,15,4,smart,558,431,77.24014336917563,401.08816705336426,121.87935034802784,570.5721775169038,259.4478455797856,45.47152065999558
889,20,6,basic,547,426,77.87934186471664,348.49530516431923,127.44131455399061,757.6582079895988,260.8160437342483,34.423971255628345
890,20,8,smart,566,469,82.86219081272085,331.7398720682303,126.16631130063966,755.9392117505826,284.7438274265432,37.667556200338055
891,20,6,smart,542,446,82.28782287822878,353.085201793722,129.0134529147982,758.4221473628859,282.1344938848347,37.20019185434473
892,20,4,smart,553,462,83.54430379746836,324.7922077922078,133.05194805194805,759.8776735500466,306.6574461517964,40.35615952751105
893,15,8,smart,564,437,77.48226950354609,363.03661327231123,121.49656750572082,570.580404919081,260.84739969874954,45.716151036722444
894,20,6,basic,549,427,77.77777777777779,387.20608899297423,128.43325526932085,757.4727796264298,262.5168695304491,34.65693772651701
895,15,4,basic,557,456,81.86714542190305,470.67543859649123,131.6688596491228,570.8736279190352,276.1325699763855,48.37017449605297
896,5,4,smart,555,285,51.35135135135135,1035.919298245614,123.13684210526316,191.38902548374145,140.60345667754464,73.4647435098043
897,15,6,basic,547,422,77.14808043875686,430.2843601895735,118.81042654028435,569.7437392833663,236.66487138401163,41.5388279091391
898,15,6,smart,553,428,77.39602169981917,421.35280373831773,127.4766355140187,570.5118276018109,264.08492494401696,46.289123584714744
899,10,6,smart,545,354,64.95412844036697,647.8248587570622,120.3954802259887,381.3856857439804,205.6228147019987,53.91466496727168
900,10,6,basic,550,372,67.63636363636364,661.2715053763441,121.51881720430107,380.91263398870404,205.49977286561935,53.94931922150774
901,5,8,basic,553,284,51.35623869801085,925.4542253521126,116.2605633802817,191.26454013487668,140.5519567351427,73.48563232684309
902,10,4,smart,554,379,68.41155234657039,654.8548812664908,124.59630606860158,381.702280245793,217.78844732083692,57.05715123855022
903,20,8,basic,562,429,76.33451957295374,350.5827505827506,118.93006993006993,757.9517988122053,259.2558384615259,34.20479229257172
904,10,8,smart,558,399,71.50537634408603,590.0300751879699,123.35338345864662,381.36050850557905,222.90016452935936,58.448675087734856
905,10,4,smart,557,383,68.76122082585279,725.8798955613577,118.22715404699738,381.3768865026225,219.34661191929692,57.514395780717706
906,15,4,smart,559,431,77.10196779964222,449.9443155452436,128.69141531322506,570.0057522540304,263.3415805610261,46.19981105798816
